time_ms,price,equity,lp_value,fees,phase
1781420400000,68.16235382559816,201.09844772832292,99.88619288104252,0.5868731585369877,Active
1781424000000,68.18961876712841,201.11994936522598,99.90459924334883,0.591435012383716,Active
1781427600000,68.21689461463522,201.1412218684851,99.9229556045712,0.5959977044204544,Active
1781431200000,68.43549453370153,201.24253464032495,100.0680012962855,0.6005595582671827,Active
1781434800000,68.13509978568389,201.10791887050354,99.86773656057184,0.6051197288863869,Active
1781438400000,68.08062439326937,201.08414842905404,99.830674216684,0.6096782071611213,Active
1781442000000,67.75468545874395,200.92111608846938,99.60412643909612,0.6142263407884773,Active
1781445600000,67.72759442097555,200.91102278297686,99.58492587863587,0.6187735976779127,Active
1781449200000,67.21491786993343,200.63112447990557,99.21080047739731,0.6233037712156935,Active
1781452800000,67.45727909375641,200.78144859182802,99.3902171473764,0.6278348639264204,Active
1781456400000,67.48426200539387,200.79638620369212,99.40990854986578,0.6323723286247506,Active
1781460000000,67.32252628205521,200.71169940039135,99.29102818431898,0.6369061655281442,Active
1781463600000,67.37639507468505,200.74201341392785,99.33085000000062,0.6414400024315378,Active
1781467200000,67.56527551656507,200.85949556703122,99.46868922607186,0.6459756576826794,Active
1781470800000,67.78178733292742,200.9741765524841,99.6232776820337,0.6505167145151676,Active
1781474400000,70.15356726997668,202.0093037340335,101.08105958873149,0.6550657226285025,Active
1781478000000,70.37837322477809,202.0738075126997,101.1971279776811,0.6596833018451002,Active
1781481600000,71.25632150699617,202.3429963391111,101.61435675089473,0.6643048267928706,Active
1781485200000,71.11397971966727,202.3119307987698,101.55059374964023,0.6689418402060961,Active
1781488800000,70.97192227461133,202.27157553389887,101.48546432180252,0.6735758796728452,Active
1781492400000,70.94354485666868,202.2685794417069,101.4722749681474,0.6782093168860026,Active
1781496000000,71.22783037484625,202.35673079789382,101.60171373960799,0.6828421493623338,Active
1781499600000,70.9151787851546,202.08761791632253,-0.0,0.6828421493623338,Paused
1781503200000,71.22783037484625,202.08761791632253,-0.0,0.6828421493623338,Paused
1781506800000,71.37040004571942,202.08761791632253,-0.0,0.6828421493623338,Paused
1781510400000,71.22783037484625,202.08761791632253,-0.0,0.6828421493623338,Paused
1781514000000,71.28482403559897,202.08761791632253,-0.0,0.6828421493623338,Paused
1781517600000,71.17088228167975,202.08761791632253,-0.0,0.6828421493623338,Paused
1781521200000,71.82854347893644,202.08761791632253,-0.0,0.6828421493623338,Paused
1781524800000,72.57930739518642,202.08761791632253,-0.0,0.6828421493623338,Paused
1781528400000,72.78277348500845,202.08761791632253,-0.0,0.6828421493623338,Paused
1781532000000,73.57292857690057,202.08761791632253,-0.0,0.6828421493623338,Paused
1781535600000,73.77918014682518,202.08761791632253,-0.0,0.6828421493623338,Paused
1781539200000,75.1790664837138,202.08761791632253,-0.0,0.6828421493623338,Paused
1781542800000,75.51051674655359,202.08761791632253,-0.0,0.6828421493623338,Paused
1781546400000,75.26931745425765,202.08761791632253,-0.0,0.6828421493623338,Paused
1781550000000,75.26931745425765,202.08761791632253,-0.0,0.6828421493623338,Paused
1781553600000,75.1790664837138,202.08761791632253,-0.0,0.6828421493623338,Paused
1781557200000,74.87901073641736,202.08761791632253,-0.0,0.6828421493623338,Paused
1781560800000,74.4014105319146,202.08761791632253,-0.0,0.6828421493623338,Paused
1781564400000,73.77918014682518,202.08761791632253,-0.0,0.6828421493623338,Paused
1781568000000,73.986009914613,202.08761791632253,-0.0,0.6828421493623338,Paused
1781571600000,74.01560431857881,202.08761791632253,-0.0,0.6828421493623338,Paused
1781575200000,73.83821529561142,202.08761791632253,-0.0,0.6828421493623338,Paused
1781578800000,72.95762691321869,202.08761791632253,-0.0,0.6828421493623338,Paused
1781582400000,73.69071591147157,202.08761791632253,-0.0,0.6828421493623338,Paused
1781586000000,73.33791842110398,202.08761791632253,-0.0,0.6828421493623338,Paused
1781589600000,73.6612514109072,202.08761791632253,-0.0,0.6828421493623338,Paused
1781593200000,74.16375399956233,202.08761791632253,-0.0,0.6828421493623338,Paused
1781596800000,74.4311710961274,202.08761791632253,-0.0,0.6828421493623338,Paused
1781600400000,75.35967676929235,202.08761791632253,-0.0,0.6828421493623338,Paused
1781604000000,74.81914345059398,202.08761791632253,-0.0,0.6828421493623338,Paused
1781607600000,74.66968456217616,202.08761791632253,-0.0,0.6828421493623338,Paused
1781611200000,74.6099846368692,202.08761791632253,-0.0,0.6828421493623338,Paused
1781614800000,74.90896234071194,202.08761791632253,-0.0,0.6828421493623338,Paused
1781618400000,73.95642734367553,202.08761791632253,-0.0,0.6828421493623338,Paused
1781622000000,72.92845553100628,202.08761791632253,-0.0,0.6828421493623338,Paused
1781625600000,73.27928326980283,202.08761791632253,-0.0,0.6828421493623338,Paused
1781629200000,73.04521108984473,202.08761791632253,-0.0,0.6828421493623338,Paused
1781632800000,73.60235774833133,202.08761791632253,-0.0,0.6828421493623338,Paused
1781636400000,73.95642734367553,202.08761791632253,-0.0,0.6828421493623338,Paused
1781640000000,73.77918014682518,202.08761791632253,-0.0,0.6828421493623338,Paused
1781643600000,74.07482864453037,202.08761791632253,-0.0,0.6828421493623338,Paused
1781647200000,73.86775058172967,202.08761791632253,-0.0,0.6828421493623338,Paused
1781650800000,73.80869181888387,202.08761791632253,-0.0,0.6828421493623338,Paused
1781654400000,73.4553295137558,202.08761791632253,-0.0,0.6828421493623338,Paused
1781658000000,73.30859498311075,202.08761791632253,-0.0,0.6828421493623338,Paused
1781661600000,73.89729768196234,202.08761791632253,-0.0,0.6828421493623338,Paused
1781665200000,73.986009914613,202.08761791632253,-0.0,0.6828421493623338,Paused
1781668800000,73.63179869143063,202.08761791632253,-0.0,0.6828421493623338,Paused
1781672400000,73.74968027471526,202.08761791632253,-0.0,0.6828421493623338,Paused
1781676000000,73.60235774833133,202.08761791632253,-0.0,0.6828421493623338,Paused
1781679600000,73.33791842110398,202.08761791632253,-0.0,0.6828421493623338,Paused
1781683200000,73.19141843112044,202.08761791632253,-0.0,0.6828421493623338,Paused
1781686800000,72.31854369405835,202.08761791632253,-0.0,0.6828421493623338,Paused
1781690400000,72.46329653740945,202.08761791632253,-0.0,0.6828421493623338,Paused
1781694000000,72.08754035425301,202.08761791632253,-0.0,0.6828421493623338,Paused
1781697600000,72.00110446375832,202.08761791632253,-0.0,0.6828421493623338,Paused
1781701200000,72.28962784292116,202.08761791632253,-0.0,0.6828421493623338,Paused
1781704800000,72.40536066402055,202.08761791632253,-0.0,0.6828421493623338,Paused
1781708400000,72.37641009998055,202.08761791632253,-0.0,0.6828421493623338,Paused
1781712000000,73.77918014682518,202.08761791632253,-0.0,0.6828421493623338,Paused
1781715600000,73.72019219783614,202.08761791632253,-0.0,0.6828421493623338,Paused
1781719200000,74.10445857598818,202.08761791632253,-0.0,0.6828421493623338,Paused
1781722800000,73.51410553021951,202.08761791632253,-0.0,0.6828421493623338,Paused
1781726400000,71.62774496330582,202.08761791632253,-0.0,0.6828421493623338,Paused
1781730000000,72.14522192054288,202.08761791632253,-0.0,0.6828421493623338,Paused
1781733600000,71.54186038617074,202.08761791632253,-0.0,0.6828421493623338,Paused
1781737200000,71.65639606129115,202.08761791632253,-0.0,0.6828421493623338,Paused
1781740800000,72.00110446375832,202.08761791632253,-0.0,0.6828421493623338,Paused
1781744400000,72.2029496413148,202.08761791632253,-0.0,0.6828421493623338,Paused
1781748000000,72.14522192054288,202.08761791632253,-0.0,0.6828421493623338,Paused
1781751600000,72.43432280828614,202.08761791632253,-0.0,0.6828421493623338,Paused
1781755200000,71.62774496330582,202.08761791632253,-0.0,0.6828421493623338,Paused
1781758800000,71.02871116793858,202.08761791632253,-0.0,0.6828421493623338,Paused
1781762400000,71.05712265240572,202.08761791632253,-0.0,0.6828421493623338,Paused
1781766000000,71.31333796521321,202.08761791632253,-0.0,0.6828421493623338,Paused
1781769600000,71.68505861971563,202.08761791632253,-0.0,0.6828421493623338,Paused
1781773200000,71.82854347893644,202.08761791632253,-0.0,0.6828421493623338,Paused
1781776800000,71.79982354951663,202.08761791632253,-0.0,0.6828421493623338,Paused
1781780400000,71.37040004571942,202.08761791632253,-0.0,0.6828421493623338,Paused
1781784000000,70.9151787851546,202.08761791632253,-0.0,0.6828421493623338,Paused
1781787600000,71.51325508413711,202.08761791632253,-0.0,0.6828421493623338,Paused
1781791200000,70.97192227461133,202.08761791632253,-0.0,0.6828421493623338,Paused
1781794800000,71.02871116793858,202.08761791632253,-0.0,0.6828421493623338,Paused
1781798400000,68.40813128118906,202.08761791632253,-0.0,0.6828421493623338,Paused
1781802000000,69.01265795612979,202.08761791632253,-0.0,0.6828421493623338,Paused
1781805600000,68.57247506336762,202.08761791632253,-0.0,0.6828421493623338,Paused
1781809200000,68.59990405339298,202.08761791632253,-0.0,0.6828421493623338,Paused
1781812800000,69.34464846056045,202.08761791632253,-0.0,0.6828421493623338,Paused
1781816400000,69.73398976725247,202.08761791632253,-0.0,0.6828421493623338,Paused
1781820000000,69.45566648671387,202.08761791632253,-0.0,0.6828421493623338,Paused
1781823600000,69.48344875330855,202.08761791632253,-0.0,0.6828421493623338,Paused
1781827200000,69.67823602991078,202.08761791632253,-0.0,0.6828421493623338,Paused
1781830800000,69.70610732432274,202.08761791632253,-0.0,0.6828421493623338,Paused
1781834400000,69.87356936580926,202.08761791632253,-0.0,0.6828421493623338,Paused
1781838000000,69.59468899321416,202.08761791632253,-0.0,0.6828421493623338,Paused
1781841600000,68.95748093818233,202.08761791632253,-0.0,0.6828421493623338,Paused
1781845200000,68.27147904503008,202.08761791632253,-0.0,0.6828421493623338,Paused
1781848800000,68.62734401501432,202.08761791632253,-0.0,0.6828421493623338,Paused
1781852400000,68.73721366525893,202.08761791632253,-0.0,0.6828421493623338,Paused
1781856000000,68.29878763664807,202.08761791632253,-0.0,0.6828421493623338,Paused
1781859600000,68.59990405339298,202.08761791632253,-0.0,0.6828421493623338,Paused
1781863200000,68.27147904503008,202.08761791632253,-0.0,0.6828421493623338,Paused
1781866800000,68.27147904503008,202.08761791632253,-0.0,0.6828421493623338,Paused
1781870400000,68.18961876712841,202.08761791632253,-0.0,0.6828421493623338,Paused
1781874000000,68.57247506336762,202.08761791632253,-0.0,0.6828421493623338,Paused
1781877600000,69.23380788576208,202.08761791632253,-0.0,0.6828421493623338,Paused
1781881200000,69.09550627616976,202.08761791632253,-0.0,0.6828421493623338,Paused
1781884800000,69.26150140891639,202.08761791632253,-0.0,0.6828421493623338,Paused
1781888400000,68.68225687060135,202.08761791632253,-0.0,0.6828421493623338,Paused
1781892000000,69.28920600947994,202.08761791632253,-0.0,0.6828421493623338,Paused
1781895600000,69.04026301931226,202.08761791632253,-0.0,0.6828421493623338,Paused
1781899200000,68.90234803537834,202.08761791632253,-0.0,0.6828421493623338,Paused
1781902800000,69.23380788576208,202.08761791632253,-0.0,0.6828421493623338,Paused
1781906400000,68.92990897459248,202.08761791632253,-0.0,0.6828421493623338,Paused
1781910000000,69.37238631994471,202.08761791632253,-0.0,0.6828421493623338,Paused
1781913600000,69.70610732432274,202.08761791632253,-0.0,0.6828421493623338,Paused
1781917200000,69.59468899321416,202.08761791632253,-0.0,0.6828421493623338,Paused
1781920800000,69.73398976725247,202.08761791632253,-0.0,0.6828421493623338,Paused
1781924400000,69.62252686881146,202.08761791632253,-0.0,0.6828421493623338,Paused
1781928000000,69.929479401073,202.08761791632253,-0.0,0.6828421493623338,Paused
1781931600000,70.8301486038256,202.08761791632253,-0.0,0.6828421493623338,Paused
1781935200000,71.74241813622078,202.08761791632253,-0.0,0.6828421493623338,Paused
1781938800000,72.05871686750602,202.08761791632253,-0.0,0.6828421493623338,Paused
1781942400000,71.51325508413711,202.08761791632253,-0.0,0.6828421493623338,Paused
1781946000000,71.31333796521321,202.08761791632253,-0.0,0.6828421493623338,Paused
1781949600000,71.54186038617074,202.08761791632253,-0.0,0.6828421493623338,Paused
1781953200000,71.62774496330582,202.08761791632253,-0.0,0.6828421493623338,Paused
1781956800000,71.74241813622078,202.08761791632253,-0.0,0.6828421493623338,Paused
1781960400000,71.48466121964925,202.08761791632253,-0.0,0.6828421493623338,Paused
1781964000000,71.14242531155512,202.08761791632253,-0.0,0.6828421493623338,Paused
1781967600000,71.88601780628652,202.08761791632253,-0.0,0.6828421493623338,Paused
1781971200000,71.94353812229441,202.08761791632253,-0.0,0.6828421493623338,Paused
1781974800000,71.57047713032522,202.08761791632253,-0.0,0.6828421493623338,Paused
1781978400000,71.51325508413711,202.08761791632253,-0.0,0.6828421493623338,Paused
1781982000000,71.68505861971563,202.08761791632253,-0.0,0.6828421493623338,Paused
1781985600000,71.79982354951663,202.08761791632253,-0.0,0.6828421493623338,Paused
1781989200000,71.94353812229441,202.08761791632253,-0.0,0.6828421493623338,Paused
1781992800000,72.31854369405835,202.08761791632253,-0.0,0.6828421493623338,Paused
1781996400000,73.51410553021951,202.08761791632253,-0.0,0.6828421493623338,Paused
1782000000000,73.16215356969255,202.08761791632253,-0.0,0.6828421493623338,Paused
1782003600000,73.10365894595036,202.08761791632253,-0.0,0.6828421493623338,Paused
1782007200000,73.16215356969255,202.08761791632253,-0.0,0.6828421493623338,Paused
1782010800000,73.24998327649224,202.08761791632253,-0.0,0.6828421493623338,Paused
1782014400000,73.54351117243161,202.08761791632253,-0.0,0.6828421493623338,Paused
1782018000000,73.36725358847244,202.08761791632253,-0.0,0.6828421493623338,Paused
1782021600000,73.01600468796954,202.08761791632253,-0.0,0.6828421493623338,Paused
1782025200000,73.19141843112044,202.08761791632253,-0.0,0.6828421493623338,Paused
1782028800000,73.10365894595036,202.08761791632253,-0.0,0.6828421493623338,Paused
1782032400000,73.04521108984473,202.08761791632253,-0.0,0.6828421493623338,Paused
1782036000000,73.95642734367553,202.08761791632253,-0.0,0.6828421493623338,Paused
1782039600000,73.83821529561142,202.08761791632253,-0.0,0.6828421493623338,Paused
1782043200000,73.10365894595036,202.08761791632253,-0.0,0.6828421493623338,Paused
1782046800000,73.57292857690057,202.08761791632253,-0.0,0.6828421493623338,Paused
1782050400000,73.83821529561142,202.08761791632253,-0.0,0.6828421493623338,Paused
1782054000000,74.01560431857881,202.08761791632253,-0.0,0.6828421493623338,Paused
1782057600000,74.07482864453037,202.08761791632253,-0.0,0.6828421493623338,Paused
1782061200000,74.2527861077102,202.08761791632253,-0.0,0.6828421493623338,Paused
1782064800000,74.2230968689626,202.08761791632253,-0.0,0.6828421493623338,Paused
1782068400000,74.10445857598818,202.08761791632253,-0.0,0.6828421493623338,Paused
1782072000000,74.37166186716779,202.08761791632253,-0.0,0.6828421493623338,Paused
1782075600000,73.36725358847244,202.08761791632253,-0.0,0.6828421493623338,Paused
1782079200000,73.07442917428065,202.08761791632253,-0.0,0.6828421493623338,Paused
1782082800000,73.01600468796954,202.08761791632253,-0.0,0.6828421493623338,Paused
1782086400000,72.43432280828614,202.08761791632253,-0.0,0.6828421493623338,Paused
1782090000000,73.33791842110398,202.08761791632253,-0.0,0.6828421493623338,Paused
1782093600000,74.34192509712891,202.08761791632253,-0.0,0.6828421493623338,Paused
1782097200000,73.74968027471526,202.08761791632253,-0.0,0.6828421493623338,Paused
1782100800000,73.42595913010376,202.08761791632253,-0.0,0.6828421493623338,Paused
1782104400000,73.77918014682518,202.08761791632253,-0.0,0.6828421493623338,Paused
1782108000000,73.86775058172967,202.08761791632253,-0.0,0.6828421493623338,Paused
1782111600000,73.63179869143063,202.08761791632253,-0.0,0.6828421493623338,Paused
1782115200000,74.01560431857881,202.08761791632253,-0.0,0.6828421493623338,Paused
1782118800000,73.83821529561142,202.08761791632253,-0.0,0.6828421493623338,Paused
1782122400000,73.72019219783614,202.08761791632253,-0.0,0.6828421493623338,Paused
1782126000000,73.72019219783614,202.08761791632253,-0.0,0.6828421493623338,Paused
1782129600000,74.13410035941854,202.08761791632253,-0.0,0.6828421493623338,Paused
1782133200000,74.34192509712891,202.08761791632253,-0.0,0.6828421493623338,Paused
1782136800000,74.90896234071194,202.08761791632253,-0.0,0.6828421493623338,Paused
1782140400000,73.36725358847244,202.08761791632253,-0.0,0.6828421493623338,Paused
1782144000000,73.10365894595036,202.08761791632253,-0.0,0.6828421493623338,Paused
1782147600000,72.89929581268122,202.08761791632253,-0.0,0.6828421493623338,Paused
1782151200000,73.22069499849286,202.08761791632253,-0.0,0.6828421493623338,Paused
1782154800000,72.57930739518642,202.08761791632253,-0.0,0.6828421493623338,Paused
1782158400000,72.66643740677326,202.08761791632253,-0.0,0.6828421493623338,Paused
1782162000000,72.75367201620197,202.08761791632253,-0.0,0.6828421493623338,Paused
1782165600000,72.66643740677326,202.08761791632253,-0.0,0.6828421493623338,Paused
1782169200000,72.05871686750602,202.08761791632253,-0.0,0.6828421493623338,Paused
1782172800000,71.91477221340905,202.08761791632253,-0.0,0.6828421493623338,Paused
1782176400000,71.82854347893644,202.08761791632253,-0.0,0.6828421493623338,Paused
1782180000000,71.65639606129115,202.08761791632253,-0.0,0.6828421493623338,Paused
1782183600000,71.94353812229441,202.08761791632253,-0.0,0.6828421493623338,Paused
1782187200000,71.91477221340905,202.08761791632253,-0.0,0.6828421493623338,Paused
1782190800000,71.39894820573771,202.08761791632253,-0.0,0.6828421493623338,Paused
1782194400000,70.97192227461133,202.08761791632253,-0.0,0.6828421493623338,Paused
1782198000000,70.26588034299432,202.08761791632253,-0.0,0.6828421493623338,Paused
1782201600000,69.9574511928334,202.08761791632253,-0.0,0.6828421493623338,Paused
1782205200000,68.62734401501432,202.08761791632253,-0.0,0.6828421493623338,Paused
1782208800000,68.84725921244691,202.08761791632253,-0.0,0.6828421493623338,Paused
1782212400000,68.73721366525893,202.08761791632253,-0.0,0.6828421493623338,Paused
1782216000000,69.23380788576208,202.08761791632253,-0.0,0.6828421493623338,Paused
1782219600000,68.8747981161319,202.08761791632253,-0.0,0.6828421493623338,Paused
1782223200000,69.09550627616976,202.08761791632253,-0.0,0.6828421493623338,Paused
1782226800000,69.1507937364717,202.08761791632253,-0.0,0.6828421493623338,Paused
1782230400000,68.84725921244691,202.08761791632253,-0.0,0.6828421493623338,Paused
1782234000000,68.84725921244691,202.08761791632253,-0.0,0.6828421493623338,Paused
1782237600000,68.70972977334961,202.08761791632253,-0.0,0.6828421493623338,Paused
1782241200000,68.84725921244691,202.08761791632253,-0.0,0.6828421493623338,Paused
1782244800000,68.79221443414532,202.08761791632253,-0.0,0.6828421493623338,Paused
1782248400000,68.92990897459248,202.08761791632253,-0.0,0.6828421493623338,Paused
1782252000000,69.20612543558788,202.08761791632253,-0.0,0.6828421493623338,Paused
1782255600000,69.51124213280988,202.08761791632253,-0.0,0.6828421493623338,Paused
1782259200000,69.62252686881146,202.08761791632253,-0.0,0.6828421493623338,Paused
1782262800000,69.90151879355555,202.08761791632253,-0.0,0.6828421493623338,Paused
1782266400000,70.04143371831864,202.08761791632253,-0.0,0.6828421493623338,Paused
1782270000000,69.37238631994471,202.08761791632253,-0.0,0.6828421493623338,Paused
1782273600000,69.51124213280988,202.08761791632253,-0.0,0.6828421493623338,Paused
1782277200000,69.53904662966299,202.08761791632253,-0.0,0.6828421493623338,Paused
1782280800000,69.87356936580926,202.08761791632253,-0.0,0.6828421493623338,Paused
1782284400000,69.67823602991078,202.08761791632253,-0.0,0.6828421493623338,Paused
1782288000000,69.28920600947994,202.08761791632253,-0.0,0.6828421493623338,Paused
1782291600000,69.40013527447267,202.08761791632253,-0.0,0.6828421493623338,Paused
1782295200000,69.26150140891639,202.08761791632253,-0.0,0.6828421493623338,Paused
1782298800000,68.95748093818233,202.08761791632253,-0.0,0.6828421493623338,Paused
1782302400000,69.70610732432274,202.08761791632253,-0.0,0.6828421493623338,Paused
1782306000000,69.40013527447267,202.08761791632253,-0.0,0.6828421493623338,Paused
1782309600000,68.81973131991896,202.08761791632253,-0.0,0.6828421493623338,Paused
1782313200000,68.76470855072503,202.08761791632253,-0.0,0.6828421493623338,Paused
1782316800000,67.26870055861623,202.08761791632253,-0.0,0.6828421493623338,Paused
1782320400000,66.49304624359841,202.08761791632253,-0.0,0.6828421493623338,Paused
1782324000000,64.89056613493499,202.08761791632253,-0.0,0.6828421493623338,Paused
1782327600000,65.93695471960532,202.08761791632253,-0.0,0.6828421493623338,Paused
1782331200000,66.06893417038017,202.08761791632253,-0.0,0.6828421493623338,Paused
1782334800000,67.5923016267717,202.08761791632253,-0.0,0.6828421493623338,Paused
1782338400000,67.99899295785143,202.08761791632253,-0.0,0.6828421493623338,Paused
1782342000000,67.72759442097555,202.08761791632253,-0.0,0.6828421493623338,Paused
1782345600000,67.99899295785143,202.08761791632253,-0.0,0.6828421493623338,Paused
1782349200000,67.5923016267717,202.08761791632253,-0.0,0.6828421493623338,Paused
1782352800000,67.78178733292742,202.08761791632253,-0.0,0.6828421493623338,Paused
1782356400000,67.67344483735451,202.08761791632253,-0.0,0.6828421493623338,Paused
1782360000000,67.5923016267717,202.08761791632253,-0.0,0.6828421493623338,Paused
1782363600000,68.35343759456339,202.08761791632253,-0.0,0.6828421493623338,Paused
1782367200000,68.95748093818233,202.08761791632253,-0.0,0.6828421493623338,Paused
1782370800000,69.37238631994471,202.08761791632253,-0.0,0.6828421493623338,Paused
1782374400000,69.34464846056045,202.08761791632253,-0.0,0.6828421493623338,Paused
1782378000000,68.95748093818233,202.08761791632253,-0.0,0.6828421493623338,Paused
1782381600000,68.73721366525893,202.08761791632253,-0.0,0.6828421493623338,Paused
1782385200000,68.21689461463522,202.08761791632253,-0.0,0.6828421493623338,Paused
1782388800000,68.08062439326937,202.08761791632253,-0.0,0.6828421493623338,Paused
1782392400000,68.16235382559816,202.08761791632253,-0.0,0.6828421493623338,Paused
1782396000000,64.16799027637141,202.08761791632253,-0.0,0.6828421493623338,Paused
1782399600000,66.28065098545991,202.08761791632253,-0.0,0.6828421493623338,Paused
1782403200000,66.25414932572961,202.08761791632253,-0.0,0.6828421493623338,Paused
1782406800000,65.91059048341198,202.08761791632253,-0.0,0.6828421493623338,Paused
1782410400000,67.02701686174338,202.08761791632253,-0.0,0.6828421493623338,Paused
1782414000000,66.1217998887459,202.08761791632253,-0.0,0.6828421493623338,Paused
1782417600000,66.1217998887459,202.08761791632253,-0.0,0.6828421493623338,Paused
1782421200000,66.1747079081449,202.08761791632253,-0.0,0.6828421493623338,Paused
1782424800000,67.21491786993343,202.08761791632253,-0.0,0.6828421493623338,Paused
1782428400000,67.08064919955547,202.08761791632253,-0.0,0.6828421493623338,Paused
1782432000000,67.61933854742239,202.08761791632253,-0.0,0.6828421493623338,Paused
1782435600000,67.70051421528945,202.08761791632253,-0.0,0.6828421493623338,Paused
1782439200000,67.24180383708142,202.08761791632253,-0.0,0.6828421493623338,Paused
1782442800000,66.1217998887459,202.08761791632253,-0.0,0.6828421493623338,Paused
1782446400000,68.1078566430267,202.08761791632253,-0.0,0.6828421493623338,Paused
1782450000000,67.97180423615697,202.08761791632253,-0.0,0.6828421493623338,Paused
1782453600000,68.32610715170274,202.08761791632253,-0.0,0.6828421493623338,Paused
1782457200000,69.90151879355555,202.08761791632253,-0.0,0.6828421493623338,Paused
1782460800000,70.71693360369811,202.08761791632253,-0.0,0.6828421493623338,Paused
1782464400000,69.87356936580926,202.08761791632253,-0.0,0.6828421493623338,Paused
1782468000000,68.92990897459248,202.08761791632253,-0.0,0.6828421493623338,Paused
1782471600000,68.68225687060135,202.08761791632253,-0.0,0.6828421493623338,Paused
1782475200000,68.49025387900761,202.08761791632253,-0.0,0.6828421493623338,Paused
1782478800000,68.81973131991896,202.08761791632253,-0.0,0.6828421493623338,Paused
1782482400000,70.6038995665716,202.08761791632253,-0.0,0.6828421493623338,Paused
1782486000000,70.40652457406796,202.08761791632253,-0.0,0.6828421493623338,Paused
1782489600000,71.9723155375433,202.08761791632253,-0.0,0.6828421493623338,Paused
1782493200000,72.40536066402055,202.08761791632253,-0.0,0.6828421493623338,Paused
1782496800000,72.5212787687668,202.08761791632253,-0.0,0.6828421493623338,Paused
1782500400000,72.49228185602442,202.08761791632253,-0.0,0.6828421493623338,Paused
1782504000000,72.95762691321869,202.08761791632253,-0.0,0.6828421493623338,Paused
1782507600000,72.05871686750602,202.08761791632253,-0.0,0.6828421493623338,Paused
1782511200000,71.91477221340905,202.08761791632253,-0.0,0.6828421493623338,Paused
1782514800000,71.74241813622078,202.08761791632253,-0.0,0.6828421493623338,Paused
1782518400000,71.82854347893644,202.08761791632253,-0.0,0.6828421493623338,Paused
1782522000000,71.74241813622078,202.08761791632253,-0.0,0.6828421493623338,Paused
1782525600000,71.37040004571942,202.08761791632253,-0.0,0.6828421493623338,Paused
1782529200000,72.05871686750602,202.08761791632253,-0.0,0.6828421493623338,Paused
1782532800000,72.2029496413148,202.08761791632253,-0.0,0.6828421493623338,Paused
1782536400000,71.85727489632802,202.08761791632253,-0.0,0.6828421493623338,Paused
1782540000000,71.74241813622078,202.08761791632253,-0.0,0.6828421493623338,Paused
1782543600000,72.02990490554382,202.08761791632253,-0.0,0.6828421493623338,Paused
1782547200000,72.2029496413148,202.08761791632253,-0.0,0.6828421493623338,Paused
1782550800000,71.94353812229441,202.08761791632253,-0.0,0.6828421493623338,Paused
1782554400000,71.77111510347525,202.08761791632253,-0.0,0.6828421493623338,Paused
1782558000000,71.94353812229441,202.08761791632253,-0.0,0.6828421493623338,Paused
1782561600000,71.71373264316354,202.08761791632253,-0.0,0.6828421493623338,Paused
1782565200000,72.05871686750602,202.08761791632253,-0.0,0.6828421493623338,Paused
1782568800000,72.26072355349977,202.08761791632253,-0.0,0.6828421493623338,Paused
1782572400000,72.60833911814449,202.08761791632253,-0.0,0.6828421493623338,Paused
1782576000000,72.72458218332865,202.08761791632253,-0.0,0.6828421493623338,Paused
1782579600000,72.55028728027432,202.08761791632253,-0.0,0.6828421493623338,Paused
1782583200000,72.00110446375832,202.08761791632253,-0.0,0.6828421493623338,Paused
1782586800000,71.82854347893644,202.08761791632253,-0.0,0.6828421493623338,Paused
1782590400000,71.02871116793858,202.08761791632253,-0.0,0.6828421493623338,Paused
1782594000000,71.19935063459243,202.08761791632253,-0.0,0.6828421493623338,Paused
1782597600000,70.88682405553241,202.08761791632253,-0.0,0.6828421493623338,Paused
1782601200000,71.00031104352118,202.08761791632253,-0.0,0.6828421493623338,Paused
1782604800000,70.40652457406796,202.08761791632253,-0.0,0.6828421493623338,Paused
1782608400000,70.66039398284879,202.08761791632253,-0.0,0.6828421493623338,Paused
1782612000000,70.74522037713956,202.08761791632253,-0.0,0.6828421493623338,Paused
1782615600000,70.68865814044192,202.08761791632253,-0.0,0.6828421493623338,Paused
1782619200000,70.8018278726765,202.08761791632253,-0.0,0.6828421493623338,Paused
1782622800000,70.68865814044192,202.08761791632253,-0.0,0.6828421493623338,Paused
1782626400000,70.43468718389758,202.08761791632253,-0.0,0.6828421493623338,Paused
1782630000000,70.37837322477809,202.08761791632253,-0.0,0.6828421493623338,Paused
1782633600000,71.00031104352118,202.08761791632253,-0.0,0.6828421493623338,Paused
1782637200000,71.85727489632802,202.08761791632253,-0.0,0.6828421493623338,Paused
1782640800000,71.48466121964925,202.08761791632253,-0.0,0.6828421493623338,Paused
1782644400000,71.37040004571942,202.08761791632253,-0.0,0.6828421493623338,Paused
1782648000000,71.82854347893644,202.08761791632253,-0.0,0.6828421493623338,Paused
1782651600000,71.79982354951663,202.08761791632253,-0.0,0.6828421493623338,Paused
1782655200000,71.65639606129115,202.08761791632253,-0.0,0.6828421493623338,Paused
1782658800000,71.59910532117733,202.08761791632253,-0.0,0.6828421493623338,Paused
1782662400000,71.9723155375433,202.08761791632253,-0.0,0.6828421493623338,Paused
1782666000000,71.48466121964925,202.08761791632253,-0.0,0.6828421493623338,Paused
1782669600000,71.48466121964925,202.08761791632253,-0.0,0.6828421493623338,Paused
